sub_A,sub_B,utility_A,utility_B,cvar_A,cvar_B,symmetric,no_convergence
0.7000000000000001,0.35000000000000003,7.451133003646328,10.054008844608374,4.3079107306996045,4.746954933815803,0,0
0.7000000000000001,0.4,7.557975166793301,10.031144203414598,4.344582864594361,4.840201432497192,0,0
0.7000000000000001,0.45,7.688189829667125,9.987751148394029,4.401794218019518,4.938385162357194,0,0
0.7000000000000001,0.5,7.844989080275613,9.907436513171449,4.425768273489249,4.9717289112494125,0,0
0.7000000000000001,0.55,8.03787122723508,9.782650461682973,4.498652067356749,5.020589075990079,0,0
0.7000000000000001,0.6000000000000001,8.271128146156935,9.588705853352561,4.598280092321245,5.044092133317632,0,0
0.7000000000000001,0.65,8.546681988916045,9.29463982456954,4.693353465678255,4.971399185276992,0,0
0.7000000000000001,0.7000000000000001,8.865367712003403,8.864632050445412,4.803769216806203,4.803750449543979,1,0
0.7000000000000001,0.75,9.214553340675858,8.255678411176993,4.882461565264532,4.480726607526884,0,0
0.7000000000000001,0.8,9.578159400439896,7.421746216773892,4.924538883740086,3.9837404303987682,0,0
0.7000000000000001,0.8500000000000001,9.933225033629308,6.311725377784559,4.918658348959867,3.2925067896074953,0,0
0.75,0.0,6.491695574303,10.06419003625885,3.8056857793308736,3.944895196731221,0,0
0.75,0.05,6.522354742890119,10.078765606970538,3.802177257578085,4.012602770691966,0,0
0.75,0.1,6.558255651112956,10.094144443841637,3.8228570196338616,4.108822786690234,0,0
0.75,0.15000000000000002,6.599155403560529,10.10758694281162,3.8329782863767945,4.195986230935483,0,0
0.75,0.2,6.6457135224408495,10.120484089914143,3.835318906237533,4.276033161260262,0,0
0.75,0.25,6.702054562228028,10.1317854693801,3.865821263881864,4.387895765968744,0,0
0.75,0.30000000000000004,6.767592278661539,10.138727717131298,3.882429989675996,4.482263226151746,0,0
